transaction_id,customer_id,product_id,store_id,transaction_date,transaction_time,quantity,unit_price,discount_pct,total_amount,payment_method,status,source_system
TXN0001318,CUST0090,PROD0015,STORE004,2023-03-20,09:32:04,1,1221.45,0.12,1074.88,Debit Card,Completed,MobileApp
TXN0001319,CUST0050,PROD0011,STORE008,2023-02-05,07:38:33,1,421.06,0.26,311.58,UPI,Pending,POS
TXN0001320,CUST0037,PROD0018,STORE006,2023-02-03,13:33:34,1,32.14,0.03,31.18,Credit Card,Pending,MobileApp
TXN0001321,CUST0044,PROD0024,STORE006,2023-02-23,21:14:00,3,1497.89,0.01,4448.73,Net Banking,Completed,MobileApp
TXN0001322,CUST0015,PROD0013,STORE002,2023-01-19,18:34:04,2,85.36,0.23,131.45,Credit Card,Returned,MobileApp
TXN0001323,CUST0166,PROD0013,STORE005,2023-05-02,21:31:39,5,85.36,0.12,375.58,UPI,Completed,MobileApp
TXN0001324,CUST0117,PROD0016,STORE003,2023-07-04,07:09:18,4,423.14,0.16,1421.75,Wallet,Completed,WebApp
TXN0001325,CUST0066,PROD0006,STORE006,2023-06-03,04:02:29,1,885.14,0.13,770.07,Net Banking,Pending,POS
TXN0001326,CUST0103,PROD0005,STORE006,2023-08-04,13:29:46,2,1009.02,0.28,1452.99,Net Banking,Returned,WebApp
TXN0001327,CUST0119,PROD0012,STORE006,2023-03-10,23:33:13,3,997.53,0.2,2394.07,Debit Card,Completed,MobileApp
TXN0001328,CUST0049,PROD0019,STORE004,2023-08-26,17:55:48,5,33.51,0.11,149.12,Net Banking,Completed,MobileApp
TXN0001329,CUST0079,PROD0007,STORE007,2023-10-05,20:28:19,2,1252.2,0.14,2153.78,Cash,Returned,POS
TXN0001330,CUST0052,PROD0007,STORE006,2023-12-04,12:59:33,5,1252.2,0.27,4570.53,Net Banking,Completed,WebApp
TXN0001331,CUST0007,PROD0023,STORE004,2023-03-30,08:47:43,4,459.43,0.17,1525.31,Cash,Completed,MobileApp
TXN0001332,CUST0103,PROD0019,STORE004,2023-08-28,07:55:47,2,33.51,0.12,58.98,Debit Card,Returned,WebApp
TXN0001333,CUST0157,PROD0025,STORE001,2023-02-13,00:00:58,1,740.5,0.24,562.78,Credit Card,Completed,POS
TXN0001334,CUST0081,PROD0012,STORE004,2023-06-07,02:23:39,2,997.53,0.29,1416.49,UPI,Pending,WebApp
TXN0001335,CUST0122,PROD0011,STORE003,2023-10-15,05:57:56,3,421.06,0.09,1149.49,Debit Card,Completed,WebApp
TXN0001336,CUST0031,PROD0018,STORE007,2023-11-18,15:44:17,2,32.14,0.17,53.35,Wallet,Completed,POS
TXN0001337,CUST0170,PROD0005,STORE008,2023-03-11,12:30:24,1,1009.02,0.23,776.95,Net Banking,Completed,POS
TXN0001338,CUST0151,PROD0023,STORE006,2023-04-04,14:57:01,4,459.43,0.18,1506.93,Net Banking,Pending,WebApp
TXN0001339,CUST0087,PROD0003,STORE006,2023-11-16,09:43:25,1,463.5,0.05,440.32,Debit Card,Completed,MobileApp
TXN0001340,CUST0051,PROD0021,STORE006,2023-02-12,11:38:51,3,1169.25,0.21,2771.12,Net Banking,Completed,MobileApp
TXN0001341,CUST0152,PROD0014,STORE003,2023-04-09,16:17:33,3,112.23,0.26,249.15,Credit Card,Returned,WebApp
TXN0001342,CUST0043,PROD0002,STORE004,2023-08-10,10:02:17,3,977.37,0.08,2697.54,Wallet,Returned,MobileApp
TXN0001343,CUST0021,PROD0011,STORE001,2023-11-16,00:47:36,2,421.06,0.26,623.17,Credit Card,Completed,WebApp
TXN0001344,CUST0052,PROD0016,STORE007,2023-12-11,08:44:24,4,423.14,0.01,1675.63,UPI,Completed,MobileApp
TXN0001345,CUST0109,PROD0014,STORE006,2023-05-14,17:12:31,2,112.23,0.28,161.61,UPI,Completed,POS
TXN0001346,CUST0116,PROD0022,STORE002,2023-02-28,00:51:08,3,760.72,0.26,1688.8,Credit Card,Completed,POS
TXN0001347,CUST0046,PROD0012,STORE002,2023-05-02,02:55:04,2,997.53,0.17,1655.9,Credit Card,Completed,MobileApp
TXN0001348,CUST0088,PROD0020,STORE002,2023-08-24,20:55:21,2,793.87,0.17,1317.82,Wallet,Completed,MobileApp
TXN0001349,CUST0032,PROD0002,STORE003,2023-02-11,05:05:45,2,977.37,0.28,1407.41,Credit Card,Completed,WebApp
TXN0001350,CUST0176,PROD0008,STORE004,2023-07-18,10:40:33,1,1038.52,0.22,810.05,Debit Card,Returned,POS
TXN0001351,CUST0182,PROD0016,STORE003,2023-12-13,18:55:55,4,423.14,0.09,1540.23,Credit Card,Returned,POS
TXN0001352,CUST0130,PROD0001,STORE002,2023-05-15,04:56:34,2,975.0,0.29,1384.5,Cash,Completed,MobileApp
TXN0001353,CUST0032,PROD0023,STORE002,2023-06-14,07:10:25,2,459.43,0.06,863.73,Wallet,Pending,WebApp
TXN0001354,CUST0154,PROD0014,STORE005,2023-06-26,23:15:33,2,112.23,0.13,195.28,Credit Card,Completed,WebApp
TXN0001355,CUST0194,PROD0006,STORE002,2023-06-26,23:03:39,1,885.14,0.02,867.44,Net Banking,Completed,MobileApp
TXN0001356,CUST0196,PROD0023,STORE008,2023-12-12,02:20:37,1,459.43,0.29,326.2,UPI,Pending,MobileApp
TXN0001357,CUST0017,PROD0019,STORE005,2023-09-03,11:31:19,3,33.51,0.14,86.46,Net Banking,Completed,MobileApp
TXN0001358,CUST0191,PROD0007,STORE004,2023-12-20,11:26:29,5,1252.2,0.05,5947.95,Net Banking,Completed,WebApp
TXN0001359,CUST0119,PROD0015,STORE008,2023-07-17,13:01:55,2,1221.45,0.04,2345.18,Debit Card,Completed,WebApp
TXN0001360,CUST0162,PROD0005,STORE007,2023-12-05,05:09:37,3,1009.02,0.0,3027.06,Debit Card,Completed,POS
TXN0001361,CUST0005,PROD0013,STORE008,2023-04-12,00:31:25,2,85.36,0.08,157.06,Debit Card,Completed,MobileApp
TXN0001362,CUST0072,PROD0008,STORE004,2023-09-13,13:27:54,4,1038.52,0.18,3406.35,Debit Card,Returned,MobileApp
TXN0001363,CUST0016,PROD0012,STORE002,2023-12-28,15:38:18,1,997.53,0.29,708.25,Debit Card,Completed,MobileApp
TXN0001364,CUST0127,PROD0007,STORE007,2023-06-07,20:10:21,4,1252.2,0.0,5008.8,Wallet,Completed,MobileApp
TXN0001365,CUST0159,PROD0014,STORE002,2023-05-25,10:46:23,5,112.23,0.04,538.7,Wallet,Completed,WebApp
TXN0001366,CUST0145,PROD0016,STORE002,2023-08-02,07:13:20,1,423.14,0.13,368.13,Wallet,Completed,WebApp
TXN0001367,CUST0163,PROD0016,STORE005,2023-06-19,22:12:57,5,423.14,0.1,1904.13,Debit Card,Completed,MobileApp
TXN0001368,CUST0147,PROD0008,STORE004,2023-08-29,00:20:32,2,1038.52,0.15,1765.48,Credit Card,Returned,POS
TXN0001369,CUST0160,PROD0011,STORE002,2023-11-05,23:17:04,5,421.06,0.15,1789.51,Net Banking,Returned,POS
TXN0001370,CUST0198,PROD0009,STORE003,2023-01-31,15:15:14,3,1284.62,0.25,2890.39,Wallet,Completed,WebApp
TXN0001371,CUST0092,PROD0020,STORE008,2023-05-20,10:31:20,5,793.87,0.04,3810.58,Cash,Pending,POS
TXN0001372,CUST0166,PROD0007,STORE002,2023-04-10,16:51:32,3,1252.2,0.22,2930.15,UPI,Completed,WebApp
TXN0001373,CUST0109,PROD0023,STORE001,2023-03-15,09:01:01,3,459.43,0.08,1268.03,Wallet,Returned,POS
TXN0001374,CUST0095,PROD0015,STORE003,2023-10-12,05:38:28,4,1221.45,0.19,3957.5,UPI,Completed,WebApp
TXN0001375,CUST0117,PROD0009,STORE004,2023-03-25,18:08:20,5,1284.62,0.14,5523.87,Credit Card,Completed,POS
TXN0001376,CUST0084,PROD0018,STORE008,2023-07-12,17:01:40,3,32.14,0.04,92.56,Net Banking,Completed,WebApp
TXN0001377,CUST0046,PROD0011,STORE001,2023-10-19,01:56:32,3,421.06,0.1,1136.86,Credit Card,Completed,WebApp
TXN0001378,CUST0017,PROD0003,STORE003,2023-03-25,22:15:05,2,463.5,0.03,899.19,UPI,Completed,WebApp
TXN0001379,CUST0021,PROD0014,STORE006,2023-10-07,01:33:26,1,112.23,0.15,95.4,Wallet,Returned,MobileApp
TXN0001380,CUST0040,PROD0018,STORE002,2023-03-01,08:14:15,2,32.14,0.13,55.92,Credit Card,Pending,POS
TXN0001381,CUST0014,PROD0021,STORE004,2023-04-23,07:09:55,4,1169.25,0.01,4630.23,Debit Card,Pending,WebApp
TXN0001382,CUST0083,PROD0013,STORE007,2023-05-29,15:01:42,1,85.36,0.15,72.56,Wallet,Returned,MobileApp
TXN0001383,CUST0018,PROD0002,STORE004,2023-04-28,18:31:00,5,977.37,0.01,4837.98,UPI,Completed,MobileApp
TXN0001384,CUST0095,PROD0017,STORE003,2023-10-02,00:58:40,4,383.47,0.06,1441.85,Wallet,Pending,WebApp
TXN0001385,CUST0069,PROD0018,STORE006,2023-04-14,19:16:21,5,32.14,0.12,141.42,Debit Card,Completed,WebApp
TXN0001386,CUST0101,PROD0004,STORE005,2023-11-05,20:42:32,4,1332.02,0.01,5274.8,Net Banking,Completed,POS
TXN0001387,CUST0029,PROD0002,STORE007,2023-04-16,06:48:36,1,977.37,0.22,762.35,Wallet,Completed,MobileApp
TXN0001388,CUST0173,PROD0007,STORE005,2023-11-28,20:14:36,3,1252.2,0.14,3230.68,UPI,Completed,MobileApp
TXN0001389,CUST0007,PROD0010,STORE001,2023-06-20,06:31:46,2,1353.53,0.25,2030.3,Net Banking,Completed,WebApp
TXN0001390,CUST0101,PROD0020,STORE003,2023-11-02,09:50:42,4,793.87,0.14,2730.91,Debit Card,Completed,MobileApp
TXN0001391,CUST0028,PROD0001,STORE001,2023-01-06,08:59:00,5,975.0,0.02,4777.5,UPI,Returned,WebApp
TXN0001392,CUST0187,PROD0019,STORE003,2023-04-21,20:12:27,1,33.51,0.02,32.84,Wallet,Completed,POS
TXN0001393,CUST0072,PROD0014,STORE001,2023-03-03,09:09:16,3,112.23,0.23,259.25,Net Banking,Completed,POS
TXN0001394,CUST0163,PROD0024,STORE001,2023-02-27,02:46:15,4,1497.89,0.05,5691.98,Net Banking,Pending,MobileApp
TXN0001395,CUST0143,PROD0009,STORE005,2023-09-03,02:46:44,1,1284.62,0.21,1014.85,Debit Card,Completed,POS
TXN0001396,CUST0102,PROD0022,STORE007,2023-08-10,14:26:11,1,760.72,0.01,753.11,Credit Card,Pending,POS
TXN0001397,CUST0169,PROD0003,STORE005,2023-04-14,08:01:42,3,463.5,0.22,1084.59,UPI,Completed,POS
TXN0001398,CUST0177,PROD0015,STORE001,2023-08-11,17:44:31,1,1221.45,0.26,903.87,Debit Card,Completed,WebApp
TXN0001399,CUST0094,PROD0003,STORE006,2023-10-06,05:23:42,4,463.5,0.25,1390.5,UPI,Pending,MobileApp
TXN0001400,CUST0038,PROD0011,STORE006,2023-07-25,11:29:22,4,421.06,0.05,1600.03,UPI,Completed,MobileApp
TXN0001401,CUST0193,PROD0016,STORE007,2023-02-14,19:16:56,3,423.14,0.29,901.29,Debit Card,Completed,WebApp
TXN0001402,CUST0166,PROD0015,STORE008,2023-03-26,01:21:32,5,1221.45,0.26,4519.36,Wallet,Completed,MobileApp
TXN0001403,CUST0088,PROD0018,STORE003,2023-04-16,22:25:05,5,32.14,0.04,154.27,Net Banking,Completed,MobileApp
TXN0001404,CUST0140,PROD0002,STORE002,2023-10-09,21:10:47,5,977.37,0.0,4886.85,Debit Card,Completed,WebApp
TXN0001405,CUST0030,PROD0011,STORE006,2023-09-25,21:52:25,5,421.06,0.28,1515.82,Debit Card,Pending,WebApp
TXN0001406,CUST0192,PROD0014,STORE002,2023-08-21,04:53:44,2,112.23,0.19,181.81,Debit Card,Completed,MobileApp
TXN0001407,CUST0028,PROD0016,STORE003,2023-06-06,07:48:25,1,423.14,0.21,334.28,UPI,Completed,MobileApp
TXN0001408,CUST0164,PROD0004,STORE004,2023-06-01,03:13:11,1,1332.02,0.0,1332.02,Wallet,Completed,POS
TXN0001409,CUST0065,PROD0015,STORE002,2023-12-05,12:00:44,4,1221.45,0.28,3517.78,Cash,Completed,WebApp
TXN0001410,CUST0100,PROD0012,STORE004,2023-10-29,15:40:39,3,997.53,0.13,2603.55,Cash,Completed,MobileApp
TXN0001411,CUST0126,PROD0002,STORE008,2023-05-11,22:30:55,3,977.37,0.11,2609.58,Net Banking,Pending,POS
TXN0001412,CUST0109,PROD0023,STORE006,2023-07-14,01:31:48,4,459.43,0.3,1286.4,Credit Card,Returned,WebApp
TXN0001413,CUST0140,PROD0003,STORE002,2023-11-20,03:29:24,2,463.5,0.22,723.06,Wallet,Completed,POS
TXN0001414,CUST0155,PROD0016,STORE001,2023-12-27,14:13:39,3,423.14,0.09,1155.17,Net Banking,Completed,POS
TXN0001415,CUST0176,PROD0005,STORE001,2023-09-15,05:29:17,5,1009.02,0.13,4389.24,Wallet,Pending,WebApp
TXN0001416,CUST0138,PROD0021,STORE001,2023-12-24,16:31:11,3,1169.25,0.18,2876.36,Net Banking,Completed,POS
TXN0001417,CUST0011,PROD0010,STORE006,2023-03-21,02:12:30,4,1353.53,0.03,5251.7,Net Banking,Completed,POS
TXN0001418,CUST0100,PROD0025,STORE003,2023-04-04,07:21:55,4,740.5,0.01,2932.38,Wallet,Pending,WebApp
TXN0001419,CUST0059,PROD0023,STORE008,2023-03-13,04:47:38,1,459.43,0.03,445.65,Cash,Completed,WebApp
TXN0001420,CUST0128,PROD0012,STORE007,2023-12-22,11:40:34,1,997.53,0.21,788.05,Credit Card,Returned,WebApp
TXN0001421,CUST0009,PROD0009,STORE007,2023-02-04,02:05:16,5,1284.62,0.21,5074.25,Wallet,Completed,WebApp
TXN0001422,CUST0103,PROD0017,STORE004,2023-03-24,02:36:11,2,383.47,0.04,736.26,Wallet,Completed,WebApp
TXN0001423,CUST0169,PROD0018,STORE006,2023-02-04,21:11:37,5,32.14,0.08,147.84,Net Banking,Completed,MobileApp
TXN0001424,CUST0011,PROD0008,STORE004,2023-12-26,12:00:23,2,1038.52,0.09,1890.11,Credit Card,Pending,POS
TXN0001425,CUST0029,PROD0017,STORE005,2023-06-05,04:20:58,5,383.47,0.16,1610.57,Debit Card,Returned,POS
TXN0001426,CUST0049,PROD0022,STORE008,2023-02-20,05:24:35,4,760.72,0.14,2616.88,Wallet,Pending,POS
TXN0001427,CUST0038,PROD0022,STORE003,2023-02-04,15:32:04,5,760.72,0.04,3651.46,Cash,Completed,POS
TXN0001428,CUST0161,PROD0025,STORE007,2023-05-15,13:03:48,3,740.5,0.28,1599.48,Net Banking,Completed,WebApp
TXN0001429,CUST0200,PROD0013,STORE001,2023-07-11,12:28:38,2,85.36,0.2,136.58,Debit Card,Completed,WebApp
TXN0001430,CUST0158,PROD0017,STORE007,2023-09-24,09:31:49,2,383.47,0.07,713.25,Credit Card,Returned,MobileApp
TXN0001431,CUST0008,PROD0014,STORE002,2023-03-16,20:02:23,5,112.23,0.03,544.32,UPI,Returned,WebApp
TXN0001432,CUST0119,PROD0021,STORE006,2023-11-06,10:58:19,3,1169.25,0.25,2630.81,Net Banking,Pending,WebApp
TXN0001433,CUST0099,PROD0025,STORE003,2023-12-21,15:21:34,4,740.5,0.1,2665.8,Cash,Pending,MobileApp
TXN0001434,CUST0017,PROD0009,STORE005,2023-11-01,16:14:20,3,1284.62,0.26,2851.86,UPI,Completed,MobileApp
TXN0001435,CUST0049,PROD0012,STORE005,2023-09-23,21:26:17,2,997.53,0.25,1496.3,UPI,Pending,WebApp
TXN0001436,CUST0172,PROD0022,STORE004,2023-03-13,22:18:12,5,760.72,0.27,2776.63,Wallet,Completed,MobileApp
TXN0001437,CUST0139,PROD0018,STORE006,2023-10-25,16:11:07,2,32.14,0.24,48.85,Wallet,Completed,MobileApp
TXN0001438,CUST0064,PROD0007,STORE006,2023-09-12,11:15:25,2,1252.2,0.27,1828.21,Net Banking,Completed,MobileApp
TXN0001439,CUST0118,PROD0018,STORE006,2023-02-06,08:07:24,2,32.14,0.08,59.14,Cash,Returned,POS
TXN0001440,CUST0018,PROD0007,STORE005,2023-10-09,18:52:17,4,1252.2,0.14,4307.57,Cash,Pending,WebApp
TXN0001441,CUST0051,PROD0009,STORE001,2023-09-08,19:06:30,4,1284.62,0.19,4162.17,Net Banking,Returned,WebApp
TXN0001442,CUST0031,PROD0005,STORE003,2023-01-28,01:54:04,1,1009.02,0.11,898.03,UPI,Completed,MobileApp
TXN0001443,CUST0138,PROD0009,STORE003,2023-12-18,13:13:02,1,1284.62,0.28,924.93,Wallet,Pending,POS
TXN0001444,CUST0003,PROD0004,STORE006,2023-05-26,13:15:14,5,1332.02,0.22,5194.88,Debit Card,Pending,MobileApp
TXN0001445,CUST0147,PROD0025,STORE005,2023-05-02,04:01:35,5,740.5,0.11,3295.22,Cash,Completed,POS
TXN0001446,CUST0044,PROD0013,STORE004,2023-03-24,02:36:47,5,85.36,0.18,349.98,Cash,Completed,WebApp
TXN0001447,CUST0032,PROD0004,STORE004,2023-08-24,19:10:57,4,1332.02,0.07,4955.11,Debit Card,Completed,WebApp
TXN0001448,CUST0028,PROD0001,STORE004,2023-11-04,12:28:13,3,975.0,0.13,2544.75,Debit Card,Completed,POS
TXN0001449,CUST0105,PROD0023,STORE008,2023-07-16,19:48:24,4,459.43,0.05,1745.83,Credit Card,Pending,WebApp
TXN0001450,CUST0053,PROD0022,STORE008,2023-09-26,10:20:01,4,760.72,0.24,2312.59,Net Banking,Pending,MobileApp
TXN0001451,CUST0100,PROD0015,STORE004,2023-02-09,19:53:44,3,1221.45,0.04,3517.78,Wallet,Returned,POS
TXN0001452,CUST0104,PROD0007,STORE004,2023-05-21,07:45:18,3,1252.2,0.11,3343.37,Debit Card,Returned,MobileApp
TXN0001453,CUST0121,PROD0001,STORE004,2023-01-12,12:36:22,1,975.0,0.14,838.5,UPI,Returned,POS
TXN0001454,CUST0126,PROD0014,STORE008,2023-05-11,11:14:17,4,112.23,0.03,435.45,UPI,Completed,WebApp
TXN0001455,CUST0041,PROD0006,STORE004,2023-11-03,16:51:12,5,885.14,0.19,3584.82,Credit Card,Returned,WebApp
TXN0001456,CUST0013,PROD0025,STORE004,2023-03-23,02:39:44,1,740.5,0.21,585.0,Cash,Completed,WebApp
TXN0001457,CUST0021,PROD0017,STORE005,2023-03-14,13:17:55,4,383.47,0.04,1472.52,Debit Card,Completed,WebApp
TXN0001458,CUST0080,PROD0006,STORE002,2023-11-14,01:36:41,2,885.14,0.26,1310.01,Wallet,Completed,WebApp
TXN0001459,CUST0141,PROD0016,STORE007,2023-04-11,19:45:04,2,423.14,0.07,787.04,Credit Card,Completed,WebApp
TXN0001460,CUST0046,PROD0018,STORE002,2023-07-08,23:11:09,4,32.14,0.17,106.7,Cash,Completed,POS
TXN0001461,CUST0003,PROD0011,STORE003,2023-01-11,16:32:57,3,421.06,0.15,1073.7,Credit Card,Returned,POS
TXN0001462,CUST0043,PROD0002,STORE008,2023-05-04,19:53:23,2,977.37,0.25,1466.06,Cash,Completed,WebApp
TXN0001463,CUST0063,PROD0015,STORE003,2023-03-24,20:38:48,1,1221.45,0.21,964.95,Credit Card,Completed,WebApp
TXN0001464,CUST0035,PROD0001,STORE005,2023-09-08,21:48:25,4,975.0,0.16,3276.0,Cash,Pending,MobileApp
TXN0001465,CUST0104,PROD0017,STORE008,2023-11-07,18:45:53,5,383.47,0.11,1706.44,Wallet,Returned,WebApp
TXN0001466,CUST0135,PROD0014,STORE003,2023-03-06,01:13:04,5,112.23,0.26,415.25,Cash,Completed,WebApp
TXN0001467,CUST0030,PROD0020,STORE007,2023-07-11,00:20:31,4,793.87,0.11,2826.18,Debit Card,Completed,POS
TXN0001468,CUST0112,PROD0025,STORE003,2023-03-13,20:50:19,4,740.5,0.26,2191.88,Net Banking,Completed,POS
TXN0001469,CUST0005,PROD0008,STORE008,2023-08-27,22:29:23,3,1038.52,0.15,2648.23,Debit Card,Returned,POS
TXN0001470,CUST0107,PROD0002,STORE004,2023-02-21,09:23:03,2,977.37,0.27,1426.96,UPI,Returned,WebApp
TXN0001471,CUST0168,PROD0014,STORE002,2023-09-20,17:30:02,5,112.23,0.09,510.65,Net Banking,Completed,WebApp
TXN0001472,CUST0085,PROD0007,STORE005,2023-02-21,04:47:45,5,1252.2,0.05,5947.95,Cash,Completed,POS
TXN0001473,CUST0007,PROD0017,STORE004,2023-08-18,12:21:51,5,383.47,0.11,1706.44,Cash,Returned,WebApp
TXN0001474,CUST0160,PROD0011,STORE005,2023-09-22,18:07:56,3,421.06,0.02,1237.92,Net Banking,Returned,WebApp
TXN0001475,CUST0196,PROD0017,STORE001,2023-10-17,16:04:09,5,383.47,0.22,1495.53,Net Banking,Completed,MobileApp
TXN0001476,CUST0183,PROD0015,STORE005,2023-04-11,02:39:24,2,1221.45,0.04,2345.18,UPI,Returned,POS
TXN0001477,CUST0011,PROD0002,STORE005,2023-04-10,13:36:12,1,977.37,0.29,693.93,Net Banking,Completed,WebApp
TXN0001478,CUST0141,PROD0019,STORE005,2023-02-03,05:54:02,2,33.51,0.0,67.02,UPI,Returned,POS
TXN0001479,CUST0057,PROD0015,STORE003,2023-12-09,14:51:57,4,1221.45,0.03,4739.23,UPI,Pending,MobileApp
TXN0001480,CUST0096,PROD0016,STORE005,2023-06-19,20:42:20,5,423.14,0.17,1756.03,Cash,Completed,MobileApp
TXN0001481,CUST0175,PROD0023,STORE005,2023-05-06,07:52:01,5,459.43,0.23,1768.81,Net Banking,Returned,WebApp
TXN0001482,CUST0085,PROD0017,STORE005,2023-07-27,01:37:19,4,383.47,0.29,1089.05,UPI,Completed,POS
TXN0001483,CUST0143,PROD0008,STORE004,2023-03-20,03:44:34,2,1038.52,0.14,1786.25,Cash,Completed,WebApp
TXN0001484,CUST0191,PROD0013,STORE007,2023-02-11,07:10:39,5,85.36,0.1,384.12,Net Banking,Completed,WebApp
TXN0001485,CUST0015,PROD0014,STORE007,2023-08-31,00:21:23,4,112.23,0.05,426.47,Credit Card,Completed,POS
TXN0001486,CUST0125,PROD0016,STORE007,2023-08-09,07:18:15,5,423.14,0.06,1988.76,Cash,Completed,WebApp
TXN0001487,CUST0041,PROD0020,STORE006,2023-02-12,03:05:05,5,793.87,0.11,3532.72,Wallet,Completed,POS
TXN0001488,CUST0139,PROD0014,STORE008,2023-12-24,20:09:03,1,112.23,0.28,80.81,Credit Card,Returned,POS
TXN0001489,CUST0009,PROD0005,STORE005,2023-12-25,11:42:36,3,1009.02,0.2,2421.65,Credit Card,Completed,POS
TXN0001490,CUST0080,PROD0011,STORE002,2023-02-12,01:39:00,1,421.06,0.3,294.74,Debit Card,Completed,WebApp
TXN0001491,CUST0126,PROD0004,STORE005,2023-09-27,02:53:39,5,1332.02,0.09,6060.69,UPI,Completed,POS
TXN0001492,CUST0119,PROD0020,STORE005,2023-12-25,16:06:31,2,793.87,0.19,1286.07,Cash,Completed,MobileApp
TXN0001493,CUST0073,PROD0002,STORE007,2023-12-22,15:51:28,3,977.37,0.2,2345.69,UPI,Pending,WebApp
TXN0001494,CUST0076,PROD0021,STORE007,2023-05-01,09:42:20,4,1169.25,0.24,3554.52,Debit Card,Completed,WebApp
TXN0001495,CUST0039,PROD0023,STORE003,2023-10-28,03:09:06,1,459.43,0.02,450.24,Net Banking,Completed,POS
TXN0001496,CUST0186,PROD0003,STORE005,2023-10-24,07:45:30,3,463.5,0.21,1098.5,Net Banking,Returned,POS
TXN0001497,CUST0165,PROD0022,STORE005,2023-12-02,01:23:10,2,760.72,0.27,1110.65,Net Banking,Completed,WebApp
TXN0001498,CUST0017,PROD0002,STORE001,2023-09-12,14:42:25,3,977.37,0.12,2580.26,Wallet,Completed,WebApp
TXN0001499,CUST0035,PROD0011,STORE007,2023-10-18,22:11:00,3,421.06,0.29,896.86,Debit Card,Completed,WebApp
TXN0001500,CUST0024,PROD0016,STORE006,2023-03-13,07:32:38,2,423.14,0.01,837.82,Net Banking,Completed,POS
TXN0001501,CUST0185,PROD0006,STORE007,2023-11-20,11:45:21,1,885.14,0.23,681.56,Cash,Completed,WebApp
TXN0001502,CUST0001,PROD0004,STORE008,2023-03-17,10:43:42,5,1332.02,0.06,6260.49,Wallet,Pending,WebApp
TXN0001503,CUST0136,PROD0013,STORE004,2023-01-21,14:46:37,4,85.36,0.23,262.91,Cash,Completed,MobileApp
TXN0001504,CUST0194,PROD0015,STORE001,2023-07-28,18:40:50,3,1221.45,0.1,3297.92,Credit Card,Returned,WebApp
TXN0001505,CUST0119,PROD0020,STORE004,2023-04-25,14:16:19,3,793.87,0.25,1786.21,Wallet,Completed,POS
TXN0001506,CUST0172,PROD0019,STORE005,2023-09-29,07:02:14,4,33.51,0.08,123.32,Net Banking,Completed,WebApp
TXN0001507,CUST0001,PROD0014,STORE001,2023-05-21,17:52:57,1,112.23,0.24,85.29,Cash,Returned,POS
TXN0001508,CUST0129,PROD0024,STORE005,2023-09-12,18:13:34,5,1497.89,0.2,5991.56,Wallet,Pending,WebApp
TXN0001509,CUST0200,PROD0004,STORE004,2023-06-18,05:34:41,4,1332.02,0.17,4422.31,Debit Card,Completed,MobileApp
TXN0001510,CUST0110,PROD0003,STORE006,2023-01-11,03:08:59,2,463.5,0.28,667.44,Wallet,Completed,POS
TXN0001511,CUST0169,PROD0010,STORE005,2023-08-07,06:46:10,4,1353.53,0.05,5143.41,UPI,Completed,WebApp
TXN0001512,CUST0080,PROD0018,STORE002,2023-03-04,00:15:04,1,32.14,0.29,22.82,UPI,Completed,POS
TXN0001513,CUST0196,PROD0015,STORE006,2023-10-01,14:32:07,1,1221.45,0.15,1038.23,Net Banking,Pending,WebApp
TXN0001514,CUST0022,PROD0012,STORE002,2023-04-07,17:16:46,3,997.53,0.05,2842.96,Credit Card,Pending,POS
TXN0001515,CUST0017,PROD0006,STORE003,2023-12-20,17:12:30,3,885.14,0.05,2522.65,Wallet,Completed,POS
TXN0001516,CUST0088,PROD0013,STORE007,2023-07-26,06:10:12,1,85.36,0.24,64.87,Cash,Returned,MobileApp
TXN0001517,CUST0192,PROD0023,STORE002,2023-09-11,17:49:29,2,459.43,0.25,689.14,Net Banking,Completed,MobileApp
TXN0001518,CUST0095,PROD0007,STORE001,2023-01-02,18:22:01,1,1252.2,0.14,1076.89,Wallet,Completed,MobileApp
TXN0001519,CUST0087,PROD0014,STORE001,2023-02-13,04:53:06,3,112.23,0.26,249.15,Cash,Pending,MobileApp
TXN0001520,CUST0197,PROD0004,STORE003,2023-10-10,23:48:21,4,1332.02,0.15,4528.87,Credit Card,Pending,POS
TXN0001521,CUST0164,PROD0011,STORE004,2023-08-06,09:02:54,3,421.06,0.16,1061.07,Credit Card,Completed,WebApp
TXN0001522,CUST0171,PROD0005,STORE005,2023-05-24,10:54:26,4,1009.02,0.3,2825.26,Credit Card,Pending,WebApp
TXN0001523,CUST0020,PROD0016,STORE005,2023-01-14,09:20:11,3,423.14,0.12,1117.09,Wallet,Completed,POS
TXN0001524,CUST0135,PROD0020,STORE002,2023-05-16,10:20:56,3,793.87,0.03,2310.16,Credit Card,Completed,MobileApp
TXN0001525,CUST0055,PROD0019,STORE002,2023-06-09,17:48:34,2,33.51,0.01,66.35,Credit Card,Pending,MobileApp
TXN0001526,CUST0177,PROD0018,STORE005,2023-02-21,12:48:59,5,32.14,0.2,128.56,Credit Card,Completed,WebApp
TXN0001527,CUST0024,PROD0022,STORE006,2023-03-12,02:06:37,3,760.72,0.22,1780.08,Credit Card,Completed,WebApp
TXN0001528,CUST0011,PROD0016,STORE006,2023-05-16,05:37:35,4,423.14,0.16,1421.75,Debit Card,Completed,WebApp
